,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,timeOnZillow,unitCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.unit,plid,lotAreaString,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange
24,44926691,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/410c95a9437bbe6d4eb430643278a3f1-p_e.jpg,True,/homedetails/6222-Greenwich-Dr-Tampa-FL-33647/44926691_zpid/,SOLD,Sold,"$555,000",$555K,"6222 Greenwich Dr, Tampa, FL 33647",3.0,2.0,2137.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"COMPASS FLORIDA, LLC",28.099087,-82.381424,RECENTLY_SOLD,Sold 03/04/2024,44926691.0,6222 Greenwich Dr,33647,Tampa,FL,28.099087,-82.381424,555000.0,1709539200000.0,2.0,3.0,2137.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,549600.0,2995.0,False,False,RECENTLY_SOLD,555000.0,True,False,False,USD,USA,360554.0,10800.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
25,44945835,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/549d4600c87b498b090821f1d4dffebc-p_e.jpg,True,/homedetails/203-N-Saint-Thomas-Cir-Apollo-Beach-FL-33572/44945835_zpid/,SOLD,Sold,"$164,000",$164K,"203 N Saint Thomas Cir, Apollo Beach, FL 33572",2.0,2.0,1024.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS SOUTH SHORE,27.778555,-82.39574,RECENTLY_SOLD,Sold 03/04/2024,44945835.0,203 N Saint Thomas Cir,33572,Apollo Beach,FL,27.778555,-82.39574,164000.0,1709539200000.0,2.0,2.0,1024.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,162700.0,1949.0,False,False,RECENTLY_SOLD,164000.0,True,False,False,USD,USA,50269.0,6224.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
26,44947181,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1f9c23f237ed8841e5514c89086a2e41-p_e.jpg,True,/homedetails/911-Capriccio-Ln-Apollo-Beach-FL-33572/44947181_zpid/,SOLD,Sold,$1.15M,$1.15M,"911 Capriccio Ln, Apollo Beach, FL 33572",4.0,3.0,3190.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CENTURY 21 BEGGINS ENTERPRISES,27.770292,-82.42842,RECENTLY_SOLD,Sold 03/04/2024,44947181.0,911 Capriccio Ln,33572,Apollo Beach,FL,27.770292,-82.42842,1150000.0,1709539200000.0,3.0,4.0,3190.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1178600.0,7337.0,False,False,RECENTLY_SOLD,1150000.0,True,False,False,USD,USA,904721.0,0.43739669421487604,acres,False,,,,,,,,,,,,,,,,,,,,,
27,,,,https://photos.zillowstatic.com/fp/4027ab0cc0dd4bcdf6069ab22fd6e4d1-p_e.jpg,True,/b/202-bedford-st-sun-city-center-fl-5Y4CnW/,SOLD,For Rent,,,"202 Bedford St, Sun City Center, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.707657,-82.35872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,800.0,1003334168.0,27.707657--82.35872,True,False,157475000.0,4.0,,,,,,,,,,
28,44966163,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/05570564a3a41a5f4bcf3e21296662bf-p_e.jpg,True,/homedetails/916-Shangri-La-Dr-Seffner-FL-33584/44966163_zpid/,SOLD,Sold,"$375,000",$375K,"916 Shangri La Dr, Seffner, FL 33584",4.0,2.0,2404.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BLUE LIGHTHOUSE REALTY INC,28.007877,-82.2663,RECENTLY_SOLD,Sold 03/04/2024,44966163.0,916 Shangri La Dr,33584,Seffner,FL,28.007877,-82.2663,375000.0,1709539200000.0,2.0,4.0,2404.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,2561.0,False,False,RECENTLY_SOLD,375000.0,True,False,False,USD,USA,280951.0,0.2644628099173554,acres,False,,,,,,,,,,,,,,,,,,,,,
29,44969494,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/80f2f807da8f95bf217b83573bb30505-p_e.jpg,True,/homedetails/1706-Tarah-Trace-Dr-Brandon-FL-33510/44969494_zpid/,SOLD,Sold,"$345,000",$345K,"1706 Tarah Trace Dr, Brandon, FL 33510",5.0,2.0,1833.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,REGAL REAL ESTATE LLC,27.973347,-82.31127,,,44969494.0,1706 Tarah Trace Dr,33510,Brandon,FL,27.973347,-82.31127,345000.0,1709539200000.0,2.0,5.0,1833.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,336800.0,2374.0,False,False,FOR_RENT,3350.0,True,False,False,USD,USA,268621.0,5500.0,sqft,False,,,,,,,,,,,,2024-04-01 00:00:00,False,,,,,,,,
30,44971650,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5a049881e19f2a748da4fe5d47c786d9-p_e.jpg,True,/homedetails/2602-Fairview-Ave-Seffner-FL-33584/44971650_zpid/,SOLD,Sold,"$302,000",$302K,"2602 Fairview Ave, Seffner, FL 33584",3.0,1.0,1092.0,False,False,RecentlySold,Unknown Listed By,False,False,True,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"CENTURY 21 LINK REALTY, INC.",27.971632,-82.276985,RECENTLY_SOLD,Sold 03/04/2024,44971650.0,2602 Fairview Ave,33584,Seffner,FL,27.971632,-82.276985,302000.0,1709539200000.0,1.0,3.0,1092.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,294700.0,1849.0,False,False,RECENTLY_SOLD,302000.0,True,False,False,USD,USA,186070.0,10500.0,sqft,False,,1.0,,,,,,,,,,,,,,,,,,,
31,44993352,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1bf1662e45b5598e26563b0167421397-p_e.jpg,True,/homedetails/3934-King-Dr-Brandon-FL-33511/44993352_zpid/,SOLD,Sold,"$335,000",$335K,"3934 King Dr, Brandon, FL 33511",3.0,2.0,1128.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,TEAM REALTY AND INVESTMENT SOL,27.881636,-82.2907,RECENTLY_SOLD,Sold 03/04/2024,44993352.0,3934 King Dr,33511,Brandon,FL,27.881636,-82.2907,335000.0,1709539200000.0,2.0,3.0,1128.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,333000.0,1900.0,False,False,RECENTLY_SOLD,335000.0,True,False,False,USD,USA,206127.0,5100.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
32,45004099,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5a9918e77dc3538e3bec1efd1621ab91-p_e.jpg,True,/homedetails/10804-Wrigley-Ct-Riverview-FL-33579/45004099_zpid/,SOLD,Sold,"$335,000",$335K,"10804 Wrigley Ct, Riverview, FL 33579",3.0,3.0,1620.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,27.794577,-82.32834,RECENTLY_SOLD,Sold 03/04/2024,45004099.0,10804 Wrigley Ct,33579,Riverview,FL,27.794577,-82.32834,335000.0,1709539200000.0,3.0,3.0,1620.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,327300.0,2215.0,False,False,RECENTLY_SOLD,335000.0,True,False,False,USD,USA,186655.0,3885.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
33,45015154,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/22043534c61859e58073d52d2cf78c15-p_e.jpg,True,/homedetails/1106-Blankenship-Rd-Dover-FL-33527/45015154_zpid/,SOLD,Sold,"$290,000",$290K,"1106 Blankenship Rd, Dover, FL 33527",3.0,2.0,1080.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX PALM REALTY OF VENICE,27.956331,-82.18444,RECENTLY_SOLD,Sold 03/04/2024,45015154.0,1106 Blankenship Rd,33527,Dover,FL,27.956331,-82.18444,290000.0,1709539200000.0,2.0,3.0,1080.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,265300.0,1795.0,False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,99906.0,1.19,acres,False,,,,,,,,,,,,,,,,,,,,,
34,45039820,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ce9b6fcc39cbf77c6280d8b07bf6069a-p_e.jpg,True,/homedetails/1510-W-Rio-Vista-Ave-Tampa-FL-33603/45039820_zpid/,SOLD,Sold,"$160,000",$160K,"1510 W Rio Vista Ave, Tampa, FL 33603",2.0,1.0,987.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,MARK SPAIN REAL ESTATE,27.998257,-82.47539,RECENTLY_SOLD,Sold 03/04/2024,45039820.0,1510 W Rio Vista Ave,33603,Tampa,FL,27.998257,-82.47539,160000.0,1709539200000.0,1.0,2.0,987.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,223000.0,1997.0,False,False,RECENTLY_SOLD,160000.0,True,False,False,USD,USA,140956.0,5875.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
35,45050485,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/90d4ae56e132fb19ec8b29b7c27a0bc7-p_e.jpg,True,/homedetails/2521-W-Sunset-Dr-Tampa-FL-33629/45050485_zpid/,SOLD,Sold,$2.80M,$2.80M,"2521 W Sunset Dr, Tampa, FL 33629",4.0,5.0,4590.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"COMPASS FLORIDA, LLC",27.931744,-82.48926,RECENTLY_SOLD,Sold 03/04/2024,45050485.0,2521 W Sunset Dr,33629,Tampa,FL,27.931744,-82.48926,2800000.0,1709539200000.0,5.0,4.0,4590.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2880700.0,16998.0,False,False,RECENTLY_SOLD,2800000.0,True,False,False,USD,USA,1718436.0,0.30991735537190085,acres,False,,,,,,,,,,,,,,,,,,,,,
36,45078423,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d631d49c5c0d6eea6e986eb44d8f7b20-p_e.jpg,True,/homedetails/1821-E-Eskimo-Ave-Tampa-FL-33604/45078423_zpid/,SOLD,Sold,"$389,900",$390K,"1821 E Eskimo Ave, Tampa, FL 33604",3.0,2.0,1508.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,PREFERRED SHORE REAL ESTATE,28.02947,-82.43703,RECENTLY_SOLD,Sold 03/04/2024,45078423.0,1821 E Eskimo Ave,33604,Tampa,FL,28.02947,-82.43703,389900.0,1709539200000.0,2.0,3.0,1508.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,389500.0,2800.0,False,False,RECENTLY_SOLD,389900.0,True,False,False,USD,USA,37875.0,5000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
37,45081752,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c143fc31696a6f9651eb8e7869d91255-p_e.jpg,True,/homedetails/7108-N-21st-St-Tampa-FL-33610/45081752_zpid/,SOLD,Sold,"$310,000",$310K,"7108 N 21st St, Tampa, FL 33610",3.0,1.0,861.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,TMWRK BROKERAGE LLC,28.01303,-82.43592,RECENTLY_SOLD,Sold 03/04/2024,45081752.0,7108 N 21st St,33610,Tampa,FL,28.01303,-82.43592,310000.0,1709539200000.0,1.0,3.0,861.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,1800.0,False,False,RECENTLY_SOLD,310000.0,True,False,False,USD,USA,173683.0,6440.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
38,45082845,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/69dbfe20572ab8fdfe6f75b97e2c878a-p_e.jpg,True,/homedetails/1611-E-Comanche-Ave-Tampa-FL-33610/45082845_zpid/,SOLD,Sold,"$525,000",$525K,"1611 E Comanche Ave, Tampa, FL 33610",4.0,4.0,2369.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,AVENUE HOMES LLC,27.997658,-82.44106,RECENTLY_SOLD,Sold 03/04/2024,45082845.0,1611 E Comanche Ave,33610,Tampa,FL,27.997658,-82.44106,525000.0,1709539200000.0,4.0,4.0,2369.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,532500.0,2995.0,False,False,RECENTLY_SOLD,525000.0,True,False,False,USD,USA,158675.0,0.29201101928374656,acres,False,,,,,,,,,,,,,,,,,,,,,
39,45083193,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/6f57ae043772452f2e59fb362a258c0e-p_e.jpg,True,/homedetails/5817-N-18th-St-Tampa-FL-33610/45083193_zpid/,SOLD,Sold,"$380,000",$380K,"5817 N 18th St, Tampa, FL 33610",2.0,2.0,1068.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,28.000944,-82.43941,RECENTLY_SOLD,Sold 03/04/2024,45083193.0,5817 N 18th St,33610,Tampa,FL,28.000944,-82.43941,375000.0,1709539200000.0,2.0,2.0,1068.0,SINGLE_FAMILY,PENDING,-1.0,False,False,374600.0,1900.0,False,False,,375000.0,True,False,False,USD,USA,241285.0,5000.0,sqft,False,True,,,,,,,,,,,,,,,,,,,,
40,45088282,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6ef0781f8028d3aaa0e88ab46dfe2275-p_e.jpg,True,/homedetails/1914-E-Ellicott-St-Tampa-FL-33610/45088282_zpid/,SOLD,Sold,"$355,800",$356K,"1914 E Ellicott St, Tampa, FL 33610",3.0,1.0,1451.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,SMITH & ASSOCIATES REAL ESTATE,27.991152,-82.437775,RECENTLY_SOLD,Sold 03/04/2024,45088282.0,1914 E Ellicott St,33610,Tampa,FL,27.991152,-82.437775,355800.0,1709539200000.0,1.0,3.0,1451.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,385700.0,2100.0,False,False,RECENTLY_SOLD,355800.0,True,False,False,USD,USA,223232.0,8316.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
41,,,,https://photos.zillowstatic.com/fp/d3c27ceff9b333679690965ff12092c9-p_e.jpg,True,/b/2-adalia-ave-tampa-fl-5XyYpt/,SOLD,For Rent,,,"2 Adalia Ave, Tampa, FL",,,,,,,,,True,,False,False,False,False,,False,,,,27.936234,-82.46026,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1145.0,1002906857.0,27.936234--82.46026,True,False,157475000.0,16.0,,,,,,,,,,
42,45120929,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7a6390ad084a46c52f0554b6f209f238-p_e.jpg,True,/homedetails/201-N-Granada-Ct-Plant-City-FL-33566/45120929_zpid/,SOLD,Sold,"$280,000",$280K,"201 N Granada Ct, Plant City, FL 33566",3.0,2.0,1542.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,OPENDOOR BROKERAGE LLC,27.996729,-82.14549,RECENTLY_SOLD,Sold 03/04/2024,45120929.0,201 N Granada Ct,33566,Plant City,FL,27.996729,-82.14549,280000.0,1709539200000.0,2.0,3.0,1542.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,281700.0,2035.0,False,False,RECENTLY_SOLD,280000.0,True,False,False,USD,USA,190434.0,2633.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
43,46328381,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c48f2019688d43b40b919b5b8d6eb5da-p_e.jpg,True,/homedetails/12415-Parkwood-St-Hudson-FL-34669/46328381_zpid/,SOLD,Sold,"$184,000",$184K,"12415 Parkwood St, Hudson, FL 34669",3.0,2.0,1104.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,,RE/MAX Champions,28.337666,-82.65141,RECENTLY_SOLD,Sold 03/04/2024,46328381.0,12415 Parkwood St,34669,Hudson,FL,28.337666,-82.65141,184000.0,1709539200000.0,2.0,3.0,1104.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,154700.0,2064.0,False,False,RECENTLY_SOLD,184000.0,True,False,False,USD,USA,64626.0,40.0,acres,False,,,,,,,,,,157475000.0,,2024-02-28 00:00:00,,157475000.0,,,,,,,
44,46355721,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/78599c8244ad55b5857d88d5797a5c6f-p_e.jpg,True,/homedetails/11640-Doaks-St-New-Port-Richey-FL-34654/46355721_zpid/,SOLD,Sold,"$85,000",$85K,"11640 Doaks St, New Port Richey, FL 34654",1.0,1.0,463.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,PENNY GOULD REALTY INC,28.326609,-82.60728,RECENTLY_SOLD,Sold 03/04/2024,46355721.0,11640 Doaks St,34654,New Port Richey,FL,28.326609,-82.60728,85000.0,1709539200000.0,1.0,1.0,463.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,84400.0,1050.0,False,False,RECENTLY_SOLD,85000.0,True,False,False,USD,USA,22364.0,7701.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
45,46367269,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c5332c3a48c0f96a89ea986ced949b47-p_e.jpg,True,/homedetails/11634-Fox-Run-Port-Richey-FL-34668/46367269_zpid/,SOLD,Sold,"$322,500",$323K,"11634 Fox Run, Port Richey, FL 34668",3.0,3.0,1553.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,FLORIDIAN SHORES REALTY LLC,28.326874,-82.66988,RECENTLY_SOLD,Sold 03/04/2024,46367269.0,11634 Fox Run,34668,Port Richey,FL,28.326874,-82.66988,322500.0,1709539200000.0,3.0,3.0,1553.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,312500.0,1991.0,False,False,RECENTLY_SOLD,322500.0,True,False,False,USD,USA,216641.0,5100.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
46,46372824,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4ea83404baa6f988621c56a718d64a5f-p_e.jpg,True,/homedetails/21323-Preservation-Dr-Land-O-Lakes-FL-34638/46372824_zpid/,SOLD,Sold,"$635,000",$635K,"21323 Preservation Dr, Land O Lakes, FL 34638",4.0,3.0,2495.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,MIHARA & ASSOCIATES INC.,28.240028,-82.46315,RECENTLY_SOLD,Sold 03/04/2024,46372824.0,21323 Preservation Dr,34638,Land O Lakes,FL,28.240028,-82.46315,635000.0,1709539200000.0,3.0,4.0,2495.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,636600.0,3699.0,False,False,RECENTLY_SOLD,635000.0,True,False,False,USD,USA,413277.0,0.33151974288337926,acres,False,,,,,,,,,,,,,,,,,,,,,
47,46413275,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d3cffc912a2f5d0b2dc505de1b7d32d7-p_e.jpg,True,/homedetails/7404-Oakshire-Dr-Port-Richey-FL-34668/46413275_zpid/,SOLD,Sold,"$300,000",$300K,"7404 Oakshire Dr, Port Richey, FL 34668",2.0,2.0,1338.0,False,False,RecentlySold,Unknown Listed By,False,False,True,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,28.296028,-82.69233,RECENTLY_SOLD,Sold 03/04/2024,46413275.0,7404 Oakshire Dr,34668,Port Richey,FL,28.296028,-82.69233,300000.0,1709539200000.0,2.0,2.0,1338.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,295600.0,1694.0,False,False,RECENTLY_SOLD,300000.0,True,False,False,USD,USA,176860.0,5040.0,sqft,False,,1.0,,,,,,,,,,,,,,,,,,,
48,46424406,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7805efb80ee62f2d6fd03a436fc88279-p_e.jpg,True,/homedetails/9827-Lema-Ct-New-Port-Richey-FL-34655/46424406_zpid/,SOLD,Sold,"$224,000",$224K,"9827 Lema Ct, New Port Richey, FL 34655",2.0,2.0,1505.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CHARLES RUTENBERG REALTY INC,28.206062,-82.65177,RECENTLY_SOLD,Sold 03/04/2024,46424406.0,9827 Lema Ct,34655,New Port Richey,FL,28.206062,-82.65177,224000.0,1709539200000.0,2.0,2.0,1505.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,236700.0,2301.0,False,False,PRE_FORECLOSURE,236700.0,True,False,False,USD,USA,208750.0,9943.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
49,46450043,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7f911462c6db7fb3d940657877e8cef8-p_e.jpg,True,/homedetails/1225-Honor-Dr-Holiday-FL-34690/46450043_zpid/,SOLD,Sold,"$225,000",$225K,"1225 Honor Dr, Holiday, FL 34690",2.0,1.0,864.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,DALTON WADE INC,28.17686,-82.73722,RECENTLY_SOLD,Sold 03/04/2024,46450043.0,1225 Honor Dr,34690,Holiday,FL,28.17686,-82.73722,225000.0,1709539200000.0,1.0,2.0,864.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,228300.0,1450.0,False,False,RECENTLY_SOLD,225000.0,True,False,False,USD,USA,91279.0,6650.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
50,46456869,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7b7a611b00726962cde9d89f5fea9910-p_e.jpg,True,/homedetails/29224-Crossland-Dr-Zephyrhills-FL-33543/46456869_zpid/,SOLD,Sold,"$360,000",$360K,"29224 Crossland Dr, Zephyrhills, FL 33543",3.0,2.0,1311.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,REST EASY REALTY POWERED BY SELLSTATE,28.171995,-82.33308,RECENTLY_SOLD,Sold 03/04/2024,46456869.0,29224 Crossland Dr,33543,Zephyrhills,FL,28.171995,-82.33308,360000.0,1709539200000.0,2.0,3.0,1311.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,358400.0,2220.0,False,False,RECENTLY_SOLD,360000.0,True,False,False,USD,USA,240965.0,7040.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
